purchase_id,customer_id,purchase_date,product_category,payment_method,purchase_amount,items_quantity,discount_applied,discount_amount
2851,361,2024-09-11,Beauty,Credit Card,324.64,5,False,0.0
2852,600,2024-09-09,Books,Gift Card,242.36,8,False,0.0
2853,216,2024-12-11,Books,PayPal,41.87,1,False,0.0
2854,90,2024-09-05,Sports,PayPal,309.57,9,False,0.0
2855,836,2024-10-12,Beauty,Gift Card,121.72,2,True,43.33
2856,225,2024-11-06,Electronics,Debit Card,89.74,2,True,49.25
2857,739,2024-12-12,Beauty,Credit Card,382.2,9,False,0.0
2858,696,2024-10-06,Electronics,PayPal,261.65,6,False,0.0
2859,798,2024-09-01,Beauty,Gift Card,258.48,4,False,0.0
2860,388,2024-08-03,Clothing,Gift Card,139.27,10,True,39.89
2861,398,2024-07-22,Books,Credit Card,80.27,8,False,0.0
2862,717,2024-08-10,Clothing,Gift Card,352.58,4,True,35.5
2863,696,2024-11-10,Books,Debit Card,198.77,6,True,18.69
2864,64,2024-10-17,Sports,Credit Card,135.05,4,False,0.0
2865,928,2024-08-27,Electronics,Gift Card,99.16,7,True,2.98
2866,533,2024-06-16,Sports,PayPal,227.48,9,False,0.0
2867,973,2024-10-25,Home & Garden,Gift Card,434.45,3,False,0.0
2868,887,2024-09-03,Electronics,PayPal,330.67,6,False,0.0
2869,524,2024-12-08,Home & Garden,PayPal,221.9,4,True,32.71
2870,333,2024-08-01,Home & Garden,PayPal,285.21,2,True,47.55
2871,424,2024-09-12,Sports,Credit Card,34.27,10,True,37.29
2872,645,2024-06-23,Beauty,Debit Card,269.71,8,False,0.0
2873,35,2024-08-31,Home & Garden,Gift Card,484.5,4,False,0.0
2874,436,2024-10-21,Electronics,Credit Card,283.9,6,False,0.0
2875,991,2024-12-02,Clothing,Debit Card,311.46,10,True,44.7
2876,192,2024-09-07,Electronics,Debit Card,384.15,2,True,43.9
2877,893,2024-08-04,Sports,Gift Card,116.47,2,False,0.0
2878,719,2024-11-06,Home & Garden,Credit Card,285.71,6,True,16.69
2879,401,2024-09-18,Home & Garden,Credit Card,255.13,5,False,0.0
2880,73,2024-09-24,Electronics,Debit Card,94.05,2,False,0.0
2881,262,2024-09-20,Books,Debit Card,394.65,2,True,16.86
2882,794,2024-11-28,Clothing,Credit Card,356.13,1,True,10.13
2883,926,2024-11-05,Electronics,Gift Card,91.14,6,False,0.0
2884,606,2024-10-14,Electronics,Gift Card,222.85,8,False,0.0
2885,751,2024-07-14,Electronics,Credit Card,488.94,9,False,0.0
2886,3,2024-06-15,Sports,Debit Card,285.51,8,False,0.0
2887,766,2024-10-23,Electronics,Credit Card,374.88,1,False,0.0
2888,868,2024-12-08,Home & Garden,Debit Card,373.49,5,True,13.53
2889,48,2024-10-15,Sports,PayPal,12.54,7,True,47.39
2890,621,2024-08-28,Beauty,Gift Card,55.39,4,True,33.01
2891,199,2024-09-30,Beauty,PayPal,260.05,6,True,21.27
2892,34,2024-11-03,Beauty,Debit Card,307.26,6,False,0.0
2893,979,2024-11-23,Books,Credit Card,349.58,10,True,0.18
2894,244,2024-11-14,Beauty,PayPal,297.32,4,False,0.0
2895,10,2024-09-18,Sports,PayPal,111.55,10,True,43.88
2896,872,2024-07-05,Home & Garden,Gift Card,131.64,4,True,31.85
2897,12,2024-07-02,Sports,Gift Card,244.67,3,False,0.0
2898,94,2024-11-28,Clothing,Credit Card,367.8,8,False,0.0
2899,404,2024-07-31,Sports,Gift Card,350.68,1,True,5.25
2900,456,2024-07-26,Electronics,PayPal,432.86,4,False,0.0
2901,940,2024-10-24,Beauty,Gift Card,341.43,3,False,0.0
2902,962,2024-09-30,Clothing,Debit Card,146.95,4,False,0.0
2903,955,2024-11-19,Electronics,Debit Card,69.16,4,True,3.91
2904,239,2024-08-23,Sports,Credit Card,82.94,10,False,0.0
2905,61,2024-11-20,Beauty,PayPal,343.18,9,True,2.44
2906,997,2024-11-24,Sports,Debit Card,475.69,10,True,47.1
2907,146,2024-12-08,Sports,Gift Card,84.3,10,False,0.0
2908,322,2024-10-15,Electronics,Gift Card,241.94,2,True,4.77
2909,432,2024-11-25,Home & Garden,Debit Card,319.18,3,True,29.36
2910,737,2024-12-02,Beauty,Gift Card,402.21,2,False,0.0
2911,280,2024-07-06,Beauty,PayPal,347.38,10,True,42.27
2912,974,2024-07-21,Clothing,PayPal,234.8,7,True,40.38
2913,327,2024-08-26,Beauty,PayPal,372.21,8,True,48.58
2914,483,2024-06-30,Clothing,PayPal,305.64,3,True,24.62
2915,7,2024-12-05,Electronics,PayPal,151.45,5,True,47.69
2916,982,2024-10-14,Books,Credit Card,104.76,4,False,0.0
2917,818,2024-09-26,Books,PayPal,179.13,3,True,12.31
2918,999,2024-09-24,Books,Debit Card,223.31,2,False,0.0
2919,469,2024-11-28,Electronics,PayPal,33.74,3,False,0.0
2920,381,2024-11-22,Beauty,PayPal,480.94,6,False,0.0
2921,106,2024-07-08,Sports,Debit Card,364.39,8,False,0.0
2922,432,2024-07-25,Home & Garden,PayPal,358.01,10,False,0.0
2923,175,2024-09-02,Books,Gift Card,229.83,5,False,0.0
2924,224,2024-07-11,Clothing,Gift Card,353.11,3,False,0.0
2925,19,2024-11-16,Beauty,Debit Card,336.8,1,True,20.56
2926,96,2024-07-05,Sports,Gift Card,295.99,9,True,33.82
2927,149,2024-11-09,Clothing,Credit Card,135.9,1,True,39.55
2928,15,2024-09-05,Books,Gift Card,335.27,10,True,8.39
2929,185,2024-11-13,Home & Garden,PayPal,181.19,5,True,2.2
2930,731,2024-07-19,Books,PayPal,208.29,3,False,0.0
2931,719,2024-08-16,Beauty,Gift Card,14.15,4,False,0.0
2932,984,2024-11-19,Clothing,PayPal,195.03,7,False,0.0
2933,133,2024-08-22,Home & Garden,Credit Card,222.08,10,False,0.0
2934,186,2024-07-13,Home & Garden,PayPal,457.15,9,True,32.07
2935,996,2024-08-29,Sports,Debit Card,391.66,7,False,0.0
2936,124,2024-06-27,Home & Garden,PayPal,271.97,6,True,1.71
2937,208,2024-11-09,Sports,Gift Card,184.98,8,False,0.0
2938,87,2024-08-11,Home & Garden,Credit Card,211.52,5,False,0.0
2939,978,2024-10-23,Sports,Gift Card,284.69,2,False,0.0
2940,384,2024-12-01,Books,Credit Card,169.22,6,True,21.37
2941,522,2024-09-14,Home & Garden,Debit Card,321.29,10,True,23.72
2942,920,2024-07-02,Books,Credit Card,142.23,1,True,18.66
2943,361,2024-07-18,Sports,Gift Card,398.92,9,True,46.37
2944,305,2024-07-16,Home & Garden,Gift Card,416.68,9,True,6.48
2945,111,2024-09-06,Beauty,Gift Card,156.28,10,False,0.0
2946,404,2024-11-10,Beauty,Credit Card,163.13,7,True,13.62
2947,763,2024-10-27,Electronics,Debit Card,434.82,7,False,0.0
2948,323,2024-11-21,Books,PayPal,73.38,3,True,26.24
2949,596,2024-10-14,Clothing,Gift Card,436.11,2,False,0.0
2950,228,2024-11-03,Home & Garden,Debit Card,214.18,10,True,25.04
2951,32,2024-10-16,Home & Garden,Gift Card,233.09,8,True,49.97
2952,345,2024-07-14,Electronics,PayPal,440.88,7,False,0.0
2953,862,2024-09-02,Sports,Gift Card,101.12,2,True,34.03
2954,55,2024-11-24,Clothing,PayPal,268.61,3,True,1.92
2955,939,2024-08-10,Books,Debit Card,69.42,8,True,33.02
2956,601,2024-09-30,Sports,Gift Card,108.05,5,True,8.03
2957,137,2024-11-14,Beauty,Debit Card,102.71,6,True,45.8
2958,628,2024-07-09,Electronics,Debit Card,279.41,4,True,12.13
2959,160,2024-09-14,Clothing,Debit Card,378.84,8,True,14.81
2960,297,2024-09-22,Clothing,Credit Card,343.97,3,True,42.35
2961,523,2024-08-12,Home & Garden,Gift Card,380.77,4,False,0.0
2962,301,2024-09-11,Electronics,Gift Card,432.23,2,True,1.95
2963,491,2024-08-01,Sports,PayPal,86.3,6,True,3.0
2964,125,2024-09-11,Clothing,Credit Card,104.08,4,True,17.39
2965,623,2024-12-09,Clothing,Gift Card,246.38,6,False,0.0
2966,456,2024-11-03,Books,Debit Card,76.95,8,True,26.48
2967,989,2024-10-13,Sports,Gift Card,435.17,2,False,0.0
2968,747,2024-07-20,Electronics,Debit Card,318.41,1,True,11.07
2969,604,2024-07-16,Sports,PayPal,489.83,8,True,34.08
2970,485,2024-10-14,Books,Debit Card,59.57,4,True,21.52
2971,139,2024-10-04,Clothing,Debit Card,415.88,9,True,44.15
2972,518,2024-09-08,Electronics,PayPal,283.17,10,True,30.96
2973,353,2024-07-05,Sports,Gift Card,413.09,6,True,9.45
2974,926,2024-07-01,Home & Garden,PayPal,185.99,5,False,0.0
2975,38,2024-11-26,Clothing,Gift Card,372.51,6,True,14.06
2976,93,2024-10-04,Electronics,Debit Card,419.89,9,True,8.25
2977,931,2024-10-19,Sports,PayPal,438.09,5,True,38.81
2978,11,2024-06-19,Books,Debit Card,148.29,3,True,38.21
2979,883,2024-10-05,Electronics,Credit Card,70.25,1,False,0.0
2980,977,2024-10-19,Sports,Credit Card,453.49,1,True,11.33
2981,764,2024-09-07,Beauty,Debit Card,179.55,4,False,0.0
2982,630,2024-11-12,Beauty,Gift Card,166.11,6,True,34.4
2983,317,2024-12-10,Home & Garden,PayPal,129.95,4,False,0.0
2984,120,2024-07-08,Beauty,Credit Card,216.35,9,False,0.0
2985,680,2024-07-06,Electronics,Debit Card,497.26,1,False,0.0
2986,700,2024-08-30,Electronics,PayPal,289.54,2,True,25.82
2987,284,2024-09-02,Clothing,Debit Card,131.78,5,True,29.36
2988,415,2024-07-10,Home & Garden,Gift Card,44.91,8,False,0.0
2989,604,2024-06-18,Sports,Debit Card,479.63,4,False,0.0
2990,816,2024-11-03,Sports,Credit Card,331.06,10,False,0.0
2991,249,2024-11-01,Clothing,PayPal,459.16,5,True,21.13
2992,400,2024-11-16,Clothing,Gift Card,298.25,1,False,0.0
2993,156,2024-09-24,Clothing,Gift Card,227.89,4,False,0.0
2994,215,2024-11-10,Beauty,Credit Card,337.85,9,False,0.0
2995,344,2024-12-05,Electronics,Credit Card,115.79,2,True,39.84
2996,350,2024-11-28,Sports,Gift Card,107.56,4,False,0.0
2997,404,2024-07-04,Clothing,Credit Card,283.48,6,False,0.0
2998,509,2024-10-17,Home & Garden,Gift Card,324.43,9,True,5.72
2999,539,2024-10-19,Sports,Debit Card,422.97,1,True,7.98
3000,508,2024-09-08,Beauty,Gift Card,489.27,7,True,1.78
